wafer_id,progress_pct,Q_score,Q_threshold,Q_ratio,pred_anomaly,fault_name,is_fault,raw_recalc_source,progress_resolution,q_delta
2904,87,6.724454402411352,12.446077102112216,0.5402870597089704,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.229626094226469
2904,90,7.386599805253363,11.586562824450901,0.6375143273435296,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.6621454028420111
2904,93,7.250006752599582,11.152686784954536,0.6500681757135114,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.1365930526537813
2904,96,6.562804488868679,10.435103723649387,0.6289160762240628,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.687202263730903
2904,99,5.339749783293946,10.685634098212851,0.4997129542538806,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.2230547055747332
2904,100,5.515390195873256,12.187401324154148,0.4525485006342027,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.17564041257931073
2905,3,6.0913713606720785,9.47039177595818,0.6432016229926005,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.0
2905,6,6.798121809254264,10.855450834077338,0.6262403941726361,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.7067504485821852
2905,9,7.5230861354624174,17.412710874552847,0.43204565846531967,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.7249643262081538
2905,12,6.438409528760105,13.505908684255068,0.4767105775167783,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.0846766067023124
2905,15,5.144748950029577,11.792443012925332,0.4362750741632227,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.2936605787305284
2905,18,3.7064690828953117,12.213810534166468,0.3034654150338234,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.438279867134265
2905,21,3.6484056228870405,12.643309547153189,0.28856413024456307,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.05806346000827123
2905,24,4.2634238631170085,13.11681096488293,0.3250350923354227,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.615018240229968
2905,27,4.42603199217398,12.790324012662298,0.34604533769373247,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.16260812905697186
2905,30,6.721313571628037,16.24370481392083,0.4137795933023778,0,calibration,0,raw_ev_oes_rfm_recalculated,3,2.2952815794540564
2905,33,6.684832109830278,12.34229443293199,0.5416198864932,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.03648146179775846
2905,36,6.323259008642754,11.165907510208608,0.5663005002380339,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.36157310118752406
2905,39,6.824719013068275,10.90590737083339,0.6257818612434038,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.5014600044255211
2905,42,5.830465016276913,11.491765953767088,0.5073602299014489,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.994253996791362
2905,45,7.716639399284018,10.31627116111342,0.7480066468562244,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.8861743830071047
2905,48,7.218399569226933,10.488755527770827,0.6882036243589574,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.49823983005708516
2905,51,4.991323982652993,10.100098912519151,0.49418565361436295,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-2.22707558657394
2905,54,4.164666024929799,12.892611729005107,0.32302733631234365,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.8266579577231941
2905,57,3.5661281680347425,21.782167144391536,0.1637177854891701,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.5985378568950566
2905,60,4.334355781185536,21.187240366912285,0.2045738711660825,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.7682276131507937
2905,63,4.522226229735373,16.508435769641896,0.27393426565898493,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.1878704485498366
2905,66,3.8782497207440905,20.614553799708055,0.18813163546615375,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.6439765089912823
2905,69,5.630890016401705,15.783490330346519,0.35675822638389015,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.7526402956576144
2905,72,5.617433953132819,13.530903905750227,0.4151558530206972,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.01345606326888582
2905,75,5.383415511309004,11.469190456891882,0.46938060114557506,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.2340184418238147
2905,78,5.461649395763624,11.811157323359694,0.4624144142895942,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.07823388445461976
2905,81,5.617395197337005,10.767986463313319,0.5216755441210433,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.15574580157338058
2905,84,5.298749261942594,11.704855496260054,0.45269668332391244,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.3186459353944109
2905,87,5.761693233976083,12.446077102112216,0.46293247154947076,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.46294397203348936
2905,90,4.9434439288648395,11.586562824450901,0.42665318470744273,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.8182493051112436
2905,93,3.892509124723972,11.152686784954536,0.34901985501602517,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.0509348041408675
2905,96,3.673566064087627,10.435103723649387,0.35203924765616984,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.21894306063634517
2905,99,4.447197114607346,10.685634098212851,0.4161846712822714,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.773631050519719
2905,100,5.021068867967083,12.187401324154148,0.4119884735407746,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.5738717533597368
2906,3,4.091069139069166,9.47039177595818,0.4319852056653956,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.0
2906,6,2.542214001272303,10.855450834077338,0.23418778640605203,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.548855137796863
2906,9,17.57422882901131,17.412710874552847,1.009275864948433,1,calibration,0,raw_ev_oes_rfm_recalculated,3,15.032014827739008
2906,12,13.590804799712188,13.505908684255068,1.0062858499521836,1,calibration,0,raw_ev_oes_rfm_recalculated,3,-3.9834240292991225
2906,15,11.394791041078003,11.792443012925332,0.9662790847145519,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-2.1960137586341855
2906,18,8.887880535215913,12.213810534166468,0.7276910437044427,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-2.5069105058620895
2906,21,9.213256345724593,12.643309547153189,0.7287060647660155,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.3253758105086799
2906,24,7.722859545110423,13.11681096488293,0.5887756990465518,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.4903968006141701
2906,27,6.514367196693162,12.790324012662298,0.5093199507881115,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.208492348417261
2906,30,6.234188979829995,16.24370481392083,0.3837910779126758,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.2801782168631668
2906,33,5.7334356437016245,12.34229443293199,0.4645356400187263,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.5007533361283709
2906,36,4.472819969013133,11.165907510208608,0.40057827497888426,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.2606156746884913
2906,39,5.495015582369112,10.90590737083339,0.503856799395244,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.0221956133559784
2906,42,6.86593825082862,11.491765953767088,0.5974658967517446,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.3709226684595084
2906,45,5.710547917965186,10.31627116111342,0.5535476751998107,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.1553903328634343
2906,48,5.7024439831975124,10.488755527770827,0.5436721227889513,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.008103934767673238
2906,51,4.967379575837901,10.100098912519151,0.49181494348345395,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.7350644073596113
2906,54,5.213727809605833,12.892611729005107,0.4043965582145212,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.24634823376793147
2906,57,4.813063833421514,21.782167144391536,0.22096349741126559,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.4006639761843189
2906,60,3.986226732505187,21.187240366912285,0.18814280026437055,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.8268371009163267
2906,63,3.917425954230753,16.508435769641896,0.23729843389733407,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.0688007782744342
2906,66,4.1219603089173535,20.614553799708055,0.1999538941743056,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.20453435468660075
2906,69,3.442603602056807,15.783490330346519,0.2181142149172037,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.6793567068605464
2906,72,3.669454407331943,13.530903905750227,0.2711906338919852,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.22685080527513568
2906,75,3.8917040634547435,11.469190456891882,0.3393181129986557,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.22224965612280068
2906,78,3.6017838694867828,11.811157323359694,0.3049475822630269,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.28992019396796076
2906,81,3.6216479374234547,10.767986463313319,0.3363347409250987,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.019864067936671947
2906,84,3.569701193247702,11.704855496260054,0.3049761011050753,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.051946744175752624
2906,87,3.9362780876664436,12.446077102112216,0.31626656780058193,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.36657689441874153
2906,90,4.239881612232955,11.586562824450901,0.3659309215745686,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.30360352456651096
2906,93,4.009862292895435,11.152686784954536,0.3595422672772372,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.2300193193375195
2906,96,3.5120050922233723,10.435103723649387,0.3365567976352751,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.49785720067206274
2906,99,3.0043978525200585,10.685634098212851,0.2811623367323178,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.5076072397033138
2906,100,3.3278615088651757,12.187401324154148,0.2730575140961104,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.3234636563451172
2907,3,1.8977425144048214,9.47039177595818,0.20038690682496232,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.0
2907,6,3.556705182880115,10.855450834077338,0.32764232801045323,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.6589626684752936
2907,9,4.564141366470596,17.412710874552847,0.26211549708441373,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.0074361835904813
2907,12,4.505555950531298,13.505908684255068,0.33359887556353685,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.058585415939298
2907,15,7.454618016396474,11.792443012925332,0.6321521340595582,0,calibration,0,raw_ev_oes_rfm_recalculated,3,2.949062065865176
2907,18,7.1616434337333335,12.213810534166468,0.5863561919271314,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.2929745826631409
2907,21,7.15038913089424,12.643309547153189,0.5655472646799387,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.011254302839093455
2907,24,5.367430576686898,13.11681096488293,0.40920240377458267,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.782958554207342
2907,27,5.384433075964827,12.790324012662298,0.4209770659941288,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.017002499277928962
2907,30,5.251432677179737,16.24370481392083,0.3232903292282969,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.1330003987850903
2907,33,5.14220523205461,12.34229443293199,0.41663284407914153,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.10922744512512672
2907,36,4.443140666210978,11.165907510208608,0.3979202462629003,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.6990645658436323
2907,39,5.918623483012366,10.90590737083339,0.542698858679201,0,calibration,0,raw_ev_oes_rfm_recalculated,3,1.4754828168013887
2907,42,6.136879908729812,11.491765953767088,0.5340240945925371,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.21825642571744552
2907,45,5.002399569250966,10.31627116111342,0.48490384666382347,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.1344803394788459
2907,48,3.443563942336312,10.488755527770827,0.3283100586355426,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.5588356269146542
2907,51,2.9631185681627157,10.100098912519151,0.2933752029388452,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.4804453741735961
2907,54,3.6491004214493516,12.892611729005107,0.2830381072626116,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.685981853286636
2907,57,2.438507305248031,21.782167144391536,0.11194971047111338,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-1.2105931162013208
2907,60,3.250159340122242,21.187240366912285,0.15340173065662457,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.8116520348742111
2907,63,6.761572400832985,16.508435769641896,0.40958286388751286,0,calibration,0,raw_ev_oes_rfm_recalculated,3,3.5114130607107428
2907,66,6.8151575868580245,20.614553799708055,0.3305993257518162,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.05358518602503981
2907,69,4.23559119318201,15.783490330346519,0.2683558011904595,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-2.5795663936760143
2907,72,4.445127131550135,13.530903905750227,0.32851664327178387,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.20953593836812434
2907,75,4.21965398689571,11.469190456891882,0.36791210353997594,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.22547314465442447
2907,78,4.24816282260072,11.811157323359694,0.35967371412442806,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.028508835705009616
2907,81,3.7893169725399076,10.767986463313319,0.35190580759459195,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.45884585006081213
2907,84,3.6746722677633326,11.704855496260054,0.3139442660302357,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.11464470477657507
2907,87,3.3393590448836363,12.446077102112216,0.2683061512062235,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.3353132228796962
2907,90,3.705830988275651,11.586562824450901,0.319838682482721,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.3664719433920145
2907,93,3.3501402224748573,11.152686784954536,0.3003886226764965,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.3556907658007935
2907,96,3.6878002546051203,10.435103723649387,0.3534033156035956,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.33766003213026297
2907,99,3.520390293762026,10.685634098212851,0.3294507617803237,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.16740996084309412
2907,100,3.3806999356480096,12.187401324154148,0.27739300985746795,0,calibration,0,raw_ev_oes_rfm_recalculated,3,-0.13969035811401653
2908,3,4.5537854662488675,9.47039177595818,0.4808444649364183,0,calibration,0,raw_ev_oes_rfm_recalculated,3,0.0
