wafer_id,progress_pct,Q_score,Q_threshold,Q_ratio,q_delta,spc_state,spc_level,rule_hit,rule_message,lamp_color,blink,progress_resolution,raw_recalc_source
2901,39,6.098593808992197,10.90590737083339,0.5592009542738455,-0.4445867889022663,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,42,5.58846984041595,11.491765953767088,0.48630209342055103,-0.5101239685762469,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,45,5.984944375862588,10.31627116111342,0.5801460898413068,0.3964745354466377,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,48,5.808898605126875,10.488755527770827,0.5538215272294976,-0.17604577073571281,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,51,5.546312773219238,10.100098912519151,0.5491345006873686,-0.2625858319076366,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,54,5.7970097356354815,12.892611729005107,0.4496381227857564,0.2506969624162432,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,57,5.918169449460204,21.782167144391536,0.2716979173940464,0.12115971382472246,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2901,60,6.055459758127425,21.187240366912285,0.28580691271073333,0.1372903086672208,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2901,63,6.446085077787748,16.508435769641896,0.3904721905658526,0.3906253196603231,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2901,66,6.325573977284296,20.614553799708055,0.3068499099589475,-0.12051110050345226,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,69,6.88969427114271,15.783490330346519,0.4365127184762212,0.564120293858414,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,72,6.390753589565059,13.530903905750227,0.4723079577003855,-0.4989406815776505,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,75,5.347451708277791,11.469190456891882,0.4662449131328607,-1.0433018812872685,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,78,5.655437326730101,11.811157323359694,0.47882160671460827,0.3079856184523102,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,81,6.105867180577637,10.767986463313319,0.5670388982546005,0.4504298538475364,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2901,84,5.570003090237136,11.704855496260054,0.4758711538144891,-0.5358640903405014,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,87,6.1223245796790104,12.446077102112216,0.4919079746533142,0.5523214894418746,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,90,5.950241646913726,11.586562824450901,0.51354674695735,-0.1720829327652842,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,93,5.121712606457646,11.152686784954536,0.45923576132049737,-0.8285290404560799,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,96,4.6848235425000295,10.435103723649387,0.44894844043405857,-0.43688906395761684,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,99,4.374481424705858,10.685634098212851,0.4093796759742579,-0.3103421177941712,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2901,100,5.641940011363478,12.187401324154148,0.46293215930960985,1.2674585866576198,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,3,3.1825063759423395,9.47039177595818,0.3360480169385965,0.0,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,6,4.78618844225631,10.855450834077338,0.4409018580077345,1.6036820663139704,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,9,5.669085842891202,17.412710874552847,0.32557169780933276,0.8828974006348922,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,12,2.7792463108419576,13.505908684255068,0.20578003123047545,-2.8898395320492445,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,15,3.5044687149691955,11.792443012925332,0.2971791944322356,0.7252224041272379,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,18,5.723452554995345,12.213810534166468,0.4686049893262031,2.2189838400261492,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,21,6.268604265594211,12.643309547153189,0.49580406476765193,0.5451517105988666,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,24,4.901050906932494,13.11681096488293,0.3736465303993376,-1.3675533586617172,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,27,4.964489149359778,12.790324012662298,0.38814412711085206,0.06343824242728413,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,30,3.214423647660521,16.24370481392083,0.19788734678961692,-1.7500655016992575,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,33,3.480724825811449,12.34229443293199,0.2820160258471958,0.26630117815092813,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,36,6.075003541750685,11.165907510208608,0.5440671558667772,2.594278715939236,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,39,3.9030948907472967,10.90590737083339,0.3578881387884955,-2.1719086510033883,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,42,4.180545917258413,11.491765953767088,0.36378620432032016,0.2774510265111161,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,45,4.680972501053367,10.31627116111342,0.45374655512139106,0.5004265837949546,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,48,4.6556239768639305,10.488755527770827,0.44386809898823043,-0.025348524189436894,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,51,4.7916063187984985,10.100098912519151,0.47441182114159947,0.13598234193456804,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,54,4.959543012859593,12.892611729005107,0.38468101864123305,0.1679366940610949,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,57,5.835767828632111,21.782167144391536,0.26791493196923255,0.8762248157725177,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,60,7.265265502740289,21.187240366912285,0.34290758857327724,1.4294976741081777,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,63,9.140868064783497,16.508435769641896,0.5537089153893702,1.8756025620432082,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,66,9.164592105151401,20.614553799708055,0.44456902604805304,0.02372404036790421,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,69,8.640502298857319,15.783490330346519,0.5474392620398064,-0.5240898062940822,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,72,9.181908153208516,13.530903905750227,0.6785879359697826,0.541405854351197,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,75,10.013927831494517,11.469190456891882,0.8731154887638218,0.8320196782860005,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,78,10.444403330015025,11.811157323359694,0.8842828051539411,0.4304754985205079,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,81,9.79114636331331,10.767986463313319,0.9092829375920821,-0.653256966701715,관찰,2,R2: Q_ratio>=0.80,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2903,84,8.759689712139382,11.704855496260054,0.7483808505742157,-1.0314566511739276,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,87,8.097935462824022,12.446077102112216,0.6506415954509656,-0.6617542493153596,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,90,7.9270117256809645,11.586562824450901,0.6841555900385525,-0.17092373714305786,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,93,7.812135278307505,11.152686784954536,0.7004711446614298,-0.11487644737345981,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,96,7.064048559544438,10.435103723649387,0.6769504881427267,-0.7480867187630666,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,99,7.328187194509547,10.685634098212851,0.6857980656230003,0.2641386349651089,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2903,100,7.1086078316975305,12.187401324154148,0.5832751086656199,-0.2195793628120164,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,3,5.216035751546972,9.47039177595818,0.550772964302127,0.0,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,6,4.195857975259997,10.855450834077338,0.3865208400270577,-1.0201777762869746,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,9,4.4937384179948685,17.412710874552847,0.25807230421324423,0.29788044273487113,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,12,3.2983583211335166,13.505908684255068,0.2442159500884735,-1.195380096861352,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,15,4.11362650131656,11.792443012925332,0.3488358177188341,0.8152681801830433,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,18,4.672684149902227,12.213810534166468,0.38257381976173865,0.5590576485856671,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,21,4.376178366367507,12.643309547153189,0.34612601629712236,-0.29650578353471957,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,24,4.847608193383666,13.11681096488293,0.3695721624990981,0.4714298270161583,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,27,4.731821257773871,12.790324012662298,0.36995319689238626,-0.11578693560979492,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,30,5.400630040233238,16.24370481392083,0.3324752636236597,0.6688087824593669,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,33,4.199483559587988,12.34229443293199,0.34025144857854234,-1.2011464806452494,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,36,8.429309233136275,11.165907510208608,0.7549148356664825,4.229825673548286,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,39,6.6104213779564125,10.90590737083339,0.6061321771020386,-1.8188878551798622,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,42,6.79924408199122,11.491765953767088,0.5916622483737912,0.1888227040348074,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,45,7.771188035049898,10.31627116111342,0.7532942779114741,0.9719439530586778,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,48,6.80392447022976,10.488755527770827,0.6486874874922169,-0.9672635648201373,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,51,6.558385090565433,10.100098912519151,0.6493386992909805,-0.24553937966432748,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,54,6.326278272173881,12.892611729005107,0.4906902034396459,-0.23210681839155178,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,57,5.495228826532855,21.782167144391536,0.252281088015972,-0.8310494456410265,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,60,4.608768933239554,21.187240366912285,0.21752568307276965,-0.886459893293301,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,63,4.088386055461751,16.508435769641896,0.2476543575969849,-0.520382877777803,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,66,3.6349686663939433,20.614553799708055,0.17633021319362352,-0.45341738906780726,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,69,4.927141075920764,15.783490330346519,0.3121705638484457,1.2921724095268203,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,72,4.9564879219255396,13.530903905750227,0.36630870756677103,0.029346846004775884,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,75,4.400701003213356,11.469190456891882,0.38369761316230977,-0.5557869187121831,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,78,3.960200786386014,11.811157323359694,0.3352932043800371,-0.4405002168273424,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,81,4.157561750453676,10.767986463313319,0.38610391688534784,0.19736096406766235,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,84,5.494828308184883,11.704855496260054,0.4694486241150603,1.3372665577312066,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,87,6.724454402411352,12.446077102112216,0.5402870597089704,1.229626094226469,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,90,7.386599805253363,11.586562824450901,0.6375143273435296,0.6621454028420111,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2904,93,7.250006752599582,11.152686784954536,0.6500681757135114,-0.1365930526537813,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,96,6.562804488868679,10.435103723649387,0.6289160762240628,-0.687202263730903,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,99,5.339749783293946,10.685634098212851,0.4997129542538806,-1.2230547055747332,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2904,100,5.515390195873256,12.187401324154148,0.4525485006342027,0.17564041257931073,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,3,6.0913713606720785,9.47039177595818,0.6432016229926005,0.0,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,6,6.798121809254264,10.855450834077338,0.6262403941726361,0.7067504485821852,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,9,7.5230861354624174,17.412710874552847,0.43204565846531967,0.7249643262081538,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2905,12,6.438409528760105,13.505908684255068,0.4767105775167783,-1.0846766067023124,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,15,5.144748950029577,11.792443012925332,0.4362750741632227,-1.2936605787305284,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,18,3.7064690828953117,12.213810534166468,0.3034654150338234,-1.438279867134265,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,21,3.6484056228870405,12.643309547153189,0.28856413024456307,-0.05806346000827123,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,24,4.2634238631170085,13.11681096488293,0.3250350923354227,0.615018240229968,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,27,4.42603199217398,12.790324012662298,0.34604533769373247,0.16260812905697186,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2905,30,6.721313571628037,16.24370481392083,0.4137795933023778,2.2952815794540564,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2905,33,6.684832109830278,12.34229443293199,0.5416198864932,-0.03648146179775846,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,36,6.323259008642754,11.165907510208608,0.5663005002380339,-0.36157310118752406,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,39,6.824719013068275,10.90590737083339,0.6257818612434038,0.5014600044255211,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,42,5.830465016276913,11.491765953767088,0.5073602299014489,-0.994253996791362,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,45,7.716639399284018,10.31627116111342,0.7480066468562244,1.8861743830071047,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,48,7.218399569226933,10.488755527770827,0.6882036243589574,-0.49823983005708516,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,51,4.991323982652993,10.100098912519151,0.49418565361436295,-2.22707558657394,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,54,4.164666024929799,12.892611729005107,0.32302733631234365,-0.8266579577231941,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,57,3.5661281680347425,21.782167144391536,0.1637177854891701,-0.5985378568950566,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,60,4.334355781185536,21.187240366912285,0.2045738711660825,0.7682276131507937,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,63,4.522226229735373,16.508435769641896,0.27393426565898493,0.1878704485498366,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2905,66,3.8782497207440905,20.614553799708055,0.18813163546615375,-0.6439765089912823,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,69,5.630890016401705,15.783490330346519,0.35675822638389015,1.7526402956576144,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,72,5.617433953132819,13.530903905750227,0.4151558530206972,-0.01345606326888582,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,75,5.383415511309004,11.469190456891882,0.46938060114557506,-0.2340184418238147,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,78,5.461649395763624,11.811157323359694,0.4624144142895942,0.07823388445461976,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,81,5.617395197337005,10.767986463313319,0.5216755441210433,0.15574580157338058,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2905,84,5.298749261942594,11.704855496260054,0.45269668332391244,-0.3186459353944109,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,87,5.761693233976083,12.446077102112216,0.46293247154947076,0.46294397203348936,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,90,4.9434439288648395,11.586562824450901,0.42665318470744273,-0.8182493051112436,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,93,3.892509124723972,11.152686784954536,0.34901985501602517,-1.0509348041408675,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,96,3.673566064087627,10.435103723649387,0.35203924765616984,-0.21894306063634517,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,99,4.447197114607346,10.685634098212851,0.4161846712822714,0.773631050519719,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2905,100,5.021068867967083,12.187401324154148,0.4119884735407746,0.5738717533597368,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2906,3,4.091069139069166,9.47039177595818,0.4319852056653956,0.0,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,6,2.542214001272303,10.855450834077338,0.23418778640605203,-1.548855137796863,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,9,17.57422882901131,17.412710874552847,1.009275864948433,15.032014827739008,경고,4,R4: Q_ratio>=1.00,SPC Rule 기준 경고 - 추가 확인 필요,red,True,3,raw_ev_oes_rfm_recalculated
2906,12,13.590804799712188,13.505908684255068,1.0062858499521836,-3.9834240292991225,긴급 경고,5,R5: 2연속 임계 초과,SPC Rule 기준 긴급 경고 - 점검 필요,red,True,3,raw_ev_oes_rfm_recalculated
2906,15,11.394791041078003,11.792443012925332,0.9662790847145519,-2.1960137586341855,주의,3,R3: Q_ratio>=0.95,현재 진행률 기준 주의 - 추가 확인 필요,orange,True,3,raw_ev_oes_rfm_recalculated
2906,18,8.887880535215913,12.213810534166468,0.7276910437044427,-2.5069105058620895,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,21,9.213256345724593,12.643309547153189,0.7287060647660155,0.3253758105086799,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,24,7.722859545110423,13.11681096488293,0.5887756990465518,-1.4903968006141701,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,27,6.514367196693162,12.790324012662298,0.5093199507881115,-1.208492348417261,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,30,6.234188979829995,16.24370481392083,0.3837910779126758,-0.2801782168631668,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,33,5.7334356437016245,12.34229443293199,0.4645356400187263,-0.5007533361283709,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,36,4.472819969013133,11.165907510208608,0.40057827497888426,-1.2606156746884913,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,39,5.495015582369112,10.90590737083339,0.503856799395244,1.0221956133559784,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,42,6.86593825082862,11.491765953767088,0.5974658967517446,1.3709226684595084,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2906,45,5.710547917965186,10.31627116111342,0.5535476751998107,-1.1553903328634343,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,48,5.7024439831975124,10.488755527770827,0.5436721227889513,-0.008103934767673238,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,51,4.967379575837901,10.100098912519151,0.49181494348345395,-0.7350644073596113,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,54,5.213727809605833,12.892611729005107,0.4043965582145212,0.24634823376793147,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,57,4.813063833421514,21.782167144391536,0.22096349741126559,-0.4006639761843189,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,60,3.986226732505187,21.187240366912285,0.18814280026437055,-0.8268371009163267,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,63,3.917425954230753,16.508435769641896,0.23729843389733407,-0.0688007782744342,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,66,4.1219603089173535,20.614553799708055,0.1999538941743056,0.20453435468660075,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,69,3.442603602056807,15.783490330346519,0.2181142149172037,-0.6793567068605464,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,72,3.669454407331943,13.530903905750227,0.2711906338919852,0.22685080527513568,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,75,3.8917040634547435,11.469190456891882,0.3393181129986557,0.22224965612280068,관찰,2,R2: 3연속 Q_score 상승,현재 진행률 기준 관찰,green,False,3,raw_ev_oes_rfm_recalculated
2906,78,3.6017838694867828,11.811157323359694,0.3049475822630269,-0.28992019396796076,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,81,3.6216479374234547,10.767986463313319,0.3363347409250987,0.019864067936671947,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,84,3.569701193247702,11.704855496260054,0.3049761011050753,-0.051946744175752624,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
2906,87,3.9362780876664436,12.446077102112216,0.31626656780058193,0.36657689441874153,정상,1,없음,정상 범위,blue,False,3,raw_ev_oes_rfm_recalculated
